"마포구","여자","대학(4년제 미만)",21395,13916,11460,1548,908,7479
"마포구","여자","대학교(4년제 이상)",69651,45564,37497,5738,2329,24087
"마포구","여자","대학원석사과정",12723,9507,7795,1283,429,3216
"마포구","여자","대학원박사과정",2713,2216,1812,346,58,497
"마포구","여자","안 받았음(미취학 포함)",2526,234,202,32,-,2292
"양천구","계","계",376752,222420,197470,17019,7931,154332
"양천구","계","초등학교",16687,3338,2932,271,135,13349
"양천구","계","중학교",26033,9015,8289,444,282,17018
"양천구","계","고등학교",113595,58275,53009,3143,2123,55320
"양천구","계","대학(4년제 미만)",47167,32778,28347,3125,1306,14389
"양천구","계","대학교(4년제 이상)",137008,92512,81299,7896,3317,44496
"양천구","계","대학원석사과정",26363,20964,18647,1642,675,5399
"양천구","계","대학원박사과정",6365,5376,4825,458,93,989
"양천구","계","안 받았음(미취학 포함)",3534,162,122,40,-,3372
"양천구","남자","계",180866,124297,115606,5182,3509,56569
"양천구","남자","초등학교",5069,1667,1489,76,102,3402
"양천구","남자","중학교",11382,5010,4753,96,161,6372
"양천구","남자","고등학교",52902,31282,29232,899,1151,21620
"양천구","남자","대학(4년제 미만)",21653,16689,15241,896,552,4964
"양천구","남자","대학교(4년제 이상)",70891,53656,49756,2619,1281,17235
"양천구","남자","대학원석사과정",14239,12248,11580,444,224,1991
"양천구","남자","대학원박사과정",4300,3713,3523,152,38,587
"양천구","남자","안 받았음(미취학 포함)",430,32,32,-,-,398
"양천구","여자","계",195886,98123,81864,11837,4422,97763
"양천구","여자","초등학교",11618,1671,1443,195,33,9947
"양천구","여자","중학교",14651,4005,3536,348,121,10646
"양천구","여자","고등학교",60693,26993,23777,2244,972,33700
"양천구","여자","대학(4년제 미만)",25514,16089,13106,2229,754,9425
"양천구","여자","대학교(4년제 이상)",66117,38856,31543,5277,2036,27261
"양천구","여자","대학원석사과정",12124,8716,7067,1198,451,3408
"양천구","여자","대학원박사과정",2065,1663,1302,306,55,402
"양천구","여자","안 받았음(미취학 포함)",3104,130,90,40,-,2974
"강서구","계","계",495955,307043,272932,21572,12539,188912
"강서구","계","초등학교",23373,4162,3645,360,157,19211
