,시군구명,시설코드,조성년월,설치대수,데이터 기준일자
10275,강남구,305,,1,20221107
10276,강남구,305,,1,20221107
10277,강남구,305,,1,20221107
10278,강남구,302,,1,20221107
10279,강남구,301,,1,20221107
10280,강남구,305,,1,20221107
10281,강남구,305,,1,20221107
10282,강남구,305,,1,20221107
10283,강남구,305,,1,20221107
10284,강남구,307,,1,20221107
10285,강남구,302,,1,20221107
10286,강남구,301,,1,20221107
10287,강남구,305,,1,20221107
10288,강남구,305,,1,20221107
10289,강남구,305,,1,20221107
10290,강남구,302,,1,20221107
10291,강남구,301,,1,20221107
10292,강남구,305,,1,20221107
10293,강남구,305,,1,20221107
10294,강남구,305,,1,20221107
10295,강남구,302,,1,20221107
10296,강남구,301,,1,20221107
10297,강남구,305,,2,20221107
10298,강남구,307,,1,20221107
10299,강남구,305,,1,20221107
10300,강남구,304,,1,20221107
10301,강남구,305,,1,20221107
10302,강남구,305,,1,20221107
10303,강남구,305,,1,20221107
10304,강남구,302,,1,20221107
10305,강남구,301,,1,20221107
10306,강남구,305,,1,20221107
10307,강남구,305,,1,20221107
10308,강남구,302,,1,20221107
10309,강남구,301,,1,20221107
10310,강남구,305,,1,20221107
10311,강남구,307,,1,20221107
10312,강남구,304,,1,20221107
10313,강남구,302,,1,20221107
10314,강남구,301,,1,20221107
10315,강남구,305,,1,20221107
10316,강남구,305,,1,20221107
10317,강남구,305,,1,20221107
10318,강남구,305,,1,20221107
10319,강남구,305,,1,20221107
10320,강남구,305,,1,20221107
10321,강남구,305,,1,20221107
10322,강남구,305,,1,20221107
10323,강남구,305,,1,20221107
10324,강남구,305,,1,20221107
10325,강남구,305,,1,20221107
10326,강남구,305,,1,20221107
10327,강남구,305,,1,20221107
10328,강남구,304,,1,20221107
10329,강남구,305,,2,20221107
10330,강남구,305,,2,20221107
10331,강남구,302,,1,20221107
10332,강남구,301,,1,20221107
10333,강남구,305,,2,20221107
10334,강남구,307,,1,20221107
10335,강남구,305,,2,20221107
10336,강남구,304,,1,20221107
10337,강남구,305,,1,20221107
10338,강남구,307,,1,20221107
10339,강남구,305,,1,20221107
10340,강남구,302,,1,20221107
10341,강남구,305,,1,20221107
10342,강남구,305,,1,20221107
10343,강남구,305,,1,20221107
10344,강남구,305,,1,20221107
10345,강남구,302,,1,20221107
10346,강남구,301,,1,20221107
10347,강남구,305,,1,20221107
10348,강남구,304,,1,20221107
10349,강남구,305,,1,20221107
10350,강남구,305,,1,20221107
10351,강남구,307,,1,20221107
10352,강남구,305,,1,20221107
10353,강남구,305,,1,20221108
10354,강남구,307,,1,20221108
10355,강남구,305,,1,20221108
10356,강남구,304,,1,20221108
10357,강남구,305,,1,20221108
10358,강남구,302,,1,20221108
10359,강남구,301,,1,20221108
10360,강남구,305,,1,20221108
10361,강남구,307,,1,20221108
10362,강남구,305,,1,20221108
10363,강남구,305,,1,20221108
10364,강남구,307,,1,20221108
10365,강남구,305,,1,20221108
10366,강남구,302,,1,20221108
10367,강남구,301,,1,20221108
10368,강남구,305,,1,20221108
10369,강남구,307,,1,20221108
10370,강남구,304,,1,20221108
10371,강남구,305,,1,20221108
10372,강남구,305,,1,20221108
10373,강남구,307,,1,20221108
10374,강남구,305,,1,20221108
10375,강남구,302,,1,20221108
10376,강남구,301,,1,20221108
10377,강남구,305,,2,20221108
10378,강남구,305,,2,20221108
10379,강남구,304,,1,20221108
10380,강남구,302,,1,20221108
10381,강남구,307,,1,20221108
10382,강남구,305,,1,20221108
10383,강남구,301,,1,20221108
10384,강남구,305,,1,20221108
10385,강남구,305,,1,20221108
10386,강남구,307,,1,20221108
10387,강남구,302,,1,20221108
10388,강남구,301,,1,20221108
10389,강남구,305,,1,20221108
10390,강남구,305,,1,20221108
10391,강남구,307,,1,20221108
10392,강남구,305,,1,20221108
10393,강남구,307,,1,20221108
10394,강남구,305,,1,20221108
10395,강남구,304,,1,20221108
10396,강남구,302,,1,20221108
10397,강남구,301,,1,20221108
10398,강남구,305,,1,20221108
10399,강남구,307,,1,20221108
10400,강남구,305,,1,20221108
10401,강남구,305,,1,20221108
10402,강남구,307,,1,20221108
10403,강남구,302,,1,20221108
10404,강남구,301,,1,20221108
10405,강남구,305,,1,20221108
10406,강남구,301,,1,20221108
10407,강남구,305,,1,20221108
10408,강남구,305,,1,20221108
10409,강남구,302,,1,20221108
10410,강남구,307,,1,20221108
10411,강남구,305,,1,20221108
10412,강남구,304,,1,20221108
10413,강남구,305,,1,20221108
10414,강남구,305,,1,20221108
10415,강남구,305,,1,20221108
10416,강남구,301,,1,20221108
10417,강남구,302,,2,20221108
10418,강남구,305,,1,20221108
10419,강남구,307,,1,20221108
10420,강남구,304,,1,20221108
10421,강남구,305,,1,20221108
10422,강남구,305,,1,20221108
10423,강남구,305,,1,20221108
10424,강남구,301,,1,20221108
10425,강남구,302,,4,20221108
10426,강남구,305,,1,20221108
10427,강남구,305,,1,20221108
10428,강남구,305,,1,20221108
10429,강남구,307,,1,20221108
10430,강남구,304,,1,20221108
10431,강남구,305,,1,20221108
10432,강남구,304,,1,20221108
10433,강남구,305,,1,20221108
10434,강남구,301,,1,20221108
10435,강남구,307,,1,20221108
10436,강남구,305,,1,20221108
10437,강남구,302,,1,20221108
10438,강남구,304,,1,20221108
10439,강남구,305,,1,20221108
10440,강남구,302,,1,20221108
10441,강남구,305,,1,20221108
10442,강남구,301,,1,20221108
10443,강남구,302,,4,20221108
10444,강남구,305,,1,20221108
10445,강남구,307,,1,20221108
10446,강남구,305,,1,20221108
10447,강남구,302,,4,20221108
10448,강남구,305,,1,20221108
10449,강남구,307,,1,20221108
10450,강남구,301,,1,20221108
10451,강남구,305,,1,20221108
10452,강남구,305,,1,20221108
10453,강남구,305,,1,20221108
10454,강남구,305,,1,20221108
10455,강남구,305,,1,20221108
10456,강남구,301,,1,20221108
10457,강남구,302,,4,20221108
10458,강남구,305,,1,20221108
10459,강남구,307,,1,20221108
10460,강남구,305,,1,20221108
10461,강남구,304,,1,20221108
10462,강남구,305,,1,20221108
10463,강남구,305,,1,20221108
10464,강남구,301,,1,20221108
10465,강남구,302,,4,20221108
10466,강남구,307,,1,20221108
10467,강남구,305,,1,20221108
10468,강남구,305,,1,20221108
10469,강남구,305,,1,20221108
10470,강남구,305,,1,20221108
10471,강남구,305,,1,20221108
10472,강남구,304,,1,20221108
10473,강남구,302,,2,20221108
10474,강남구,307,,1,20221108
10475,강남구,305,,1,20221108
10476,강남구,301,,1,20221108
10477,강남구,305,,1,20221108
10478,강남구,304,,1,20221108
10479,강남구,305,,1,20221108
10480,강남구,305,,1,20221108
10481,강남구,307,,1,20221108
10482,강남구,305,,1,20221108
10483,강남구,302,,4,20221108
10484,강남구,301,,1,20221108
10485,강남구,307,,1,20221108
10486,강남구,305,,1,20221108
10487,강남구,304,,1,20221108
10488,강남구,305,,1,20221108
10489,강남구,304,,1,20221108
10490,강남구,305,,1,20221108
10491,강남구,302,,4,20221108
10492,강남구,301,,1,20221108
10493,강남구,305,,1,20221108
10494,강남구,307,,1,20221108
10495,강남구,307,,1,20221108
10496,강남구,305,,1,20221108
10497,강남구,302,,2,20221108
10498,강남구,301,,1,20221108
10499,강남구,305,,1,20221108
10500,강남구,304,,1,20221108
10501,강남구,305,,1,20221108
10502,강남구,303,,1,20221108
10503,강남구,302,,1,20221108
10504,강남구,307,,1,20221108
10505,강남구,305,,1,20221108
10506,강남구,302,,4,20221108
10507,강남구,301,,1,20221108
10508,강남구,304,,1,20221108
10509,강남구,305,,2,20221108
10510,강남구,305,,1,20221108
10511,강남구,305,,1,20221108
10512,강남구,302,,4,20221108
10513,강남구,307,,1,20221108
10514,강남구,301,,1,20221108
10515,강남구,305,,1,20221108
10516,강남구,302,,1,20221108
10517,강남구,305,,1,20221108
10518,강남구,303,,1,20221108
10519,강남구,305,,1,20221108
10520,강남구,302,,5,20221108
10521,강남구,301,,1,20221108
10522,강남구,305,,1,20221108
10523,강남구,305,,1,20221108
10524,강남구,302,,1,20221108
10525,강남구,303,,1,20221108
10526,강남구,304,,1,20221108
10527,강남구,305,,1,20221108
10528,강남구,302,,1,20221108
10529,강남구,307,,1,20221108
10530,강남구,307,,1,20221108
10531,강남구,305,,1,20221107
10532,강남구,307,,1,20221107
10533,강남구,304,,1,20221107
10534,강남구,305,,1,20221107
10535,강남구,303,,1,20221107
10536,강남구,305,,1,20221107
10537,강남구,302,,1,20221107
10538,강남구,305,,1,20221107
10539,강남구,305,,1,20221107
10540,강남구,305,,1,20221107
10541,강남구,305,,1,20221107
10542,강남구,305,,1,20221107
10543,강남구,305,,1,20221107
10544,강남구,305,,1,20221107
10545,강남구,307,,1,20221107
10546,강남구,302,,1,20221107
10547,강남구,301,,1,20221107
10548,강남구,303,,1,20221107
10549,강남구,305,,1,20221107
10550,강남구,305,,1,20221107
10551,강남구,305,,1,20221107
10552,강남구,305,,1,20221107
10553,강남구,302,,1,20221107
10554,강남구,303,,1,20221107
10555,강남구,305,,1,20221107
10556,강남구,305,,1,20221107
10557,강남구,307,,1,20221107
10558,강남구,302,,1,20221107
10559,강남구,301,,1,20221107
10560,강남구,305,,1,20221107
10561,강남구,304,,1,20221107
10562,강남구,302,,1,20221107
10563,강남구,301,,1,20221107
10564,강남구,305,,1,20221107
10565,강남구,305,,1,20221107
10566,강남구,305,,1,20221107
10567,강남구,307,,1,20221107
10568,강남구,305,,1,20221107
10569,강남구,302,,1,20221107
10570,강남구,305,,1,20221107
10571,강남구,305,,1,20221107
10572,강남구,302,,1,20221107
10573,강남구,301,,1,20221107
10574,강남구,305,,1,20221107
10575,강남구,305,,1,20221107
10576,강남구,304,,1,20221107
10577,강남구,303,,1,20221107
10578,강남구,305,,1,20221107
10579,강남구,305,,1,20221107
10580,강남구,305,,1,20221107
10581,강남구,305,,1,20221107
10582,강남구,303,,1,20221107
10583,강남구,305,,1,20221107
10584,강남구,305,,1,20221107
10585,강남구,307,,1,20221107
10586,강남구,302,,1,20221107
10587,강남구,302,,1,20221107
10588,강남구,302,,1,20221107
10589,강남구,302,,1,20221107
10590,강남구,302,,1,20221107
10591,강남구,302,,1,20221107
10592,강남구,301,,1,20221107
10593,강남구,305,,1,20221107
10594,강남구,305,,1,20221107
10595,강남구,305,,1,20221107
10596,강남구,305,,1,20221107
10597,강남구,305,,1,20221107
10598,강남구,305,,1,20221107
10599,강남구,307,,1,20221107
10600,강남구,305,,1,20221107
10601,강남구,302,,1,20221107
10602,강남구,301,,1,20221107
10603,강남구,304,,1,20221107
10604,강남구,305,,1,20221107
10605,강남구,302,,1,20221107
10606,강남구,301,,1,20221107
10607,강남구,305,,1,20221107
10608,강남구,307,,1,20221107
10609,강남구,305,,1,20221107
10610,강남구,305,,1,20221107
10611,강남구,302,,1,20221107
10612,강남구,305,,1,20221107
10613,강남구,305,,1,20221107
10614,강남구,307,,1,20221107
10615,강남구,304,,1,20221107
10616,강남구,305,,1,20221107
10617,강남구,305,,2,20221107
10618,강남구,305,,1,20221107
10619,강남구,304,,1,20221107
10620,강남구,307,,1,20221107
10621,강남구,302,,1,20221107
10622,강남구,301,,1,20221107
10623,강남구,305,,1,20221107
10624,강남구,305,,1,20221107
10625,강남구,305,,1,20221107
10626,강남구,305,,1,20221107
10627,강남구,305,,1,20221107
10628,강남구,305,,1,20221107
10629,강남구,302,,1,20221107
10630,강남구,301,,1,20221107
10631,강남구,304,,1,20221107
10632,강남구,305,,1,20221107
10633,강남구,305,,1,20221107
10634,강남구,307,,1,20221107
10635,강남구,305,,1,20221107
10636,강남구,305,,1,20221107
10637,강남구,302,,1,20221107
10638,강남구,305,,1,20221107
10639,강남구,304,,1,20221107
10640,강남구,305,,1,20221107
10641,강남구,305,,1,20221107
10642,강남구,305,,1,20221107
10643,강남구,307,,1,20221107
10644,강남구,305,,1,20221107
10645,강남구,302,,1,20221107
10646,강남구,307,,1,20221107
10647,강남구,305,,1,20221107
10648,강남구,305,,1,20221107
10649,강남구,305,,1,20221107
10650,강남구,302,,1,20221107
10651,강남구,301,,1,20221107
10652,강남구,305,,1,20221107
10653,강남구,307,,1,20221107
10654,강남구,305,,1,20221107
10655,강남구,305,,1,20221107
10656,강남구,305,,1,20221107
10657,강남구,305,,1,20221107
10658,강남구,305,,1,20221107
10659,강남구,305,,1,20221107
10660,강남구,305,,1,20221107
10661,강남구,305,,1,20221107
10662,강남구,305,,1,20221107
10663,강남구,307,,1,20221107
10664,강남구,302,,1,20221107
10665,강남구,301,,1,20221107
10666,강남구,305,,1,20221107
10667,강남구,305,,1,20221107
10668,강남구,305,,1,20221107
10669,강남구,302,,1,20221107
10670,강남구,301,,1,20221107
10671,강남구,305,,1,20221107
10672,강남구,305,,1,20221107
10673,강남구,305,,1,20221107
10674,강남구,305,,1,20221107
10675,강남구,305,,1,20221107
10676,강남구,305,,2,20221107
10677,강남구,302,,1,20221107
10678,강남구,301,,1,20221107
10679,강남구,305,,1,20221107
10680,강남구,304,,1,20221107
10681,강남구,305,,1,20221107
10682,강남구,307,,1,20221107
10683,강남구,302,,1,20221107
10684,강남구,304,,1,20221116
10685,강남구,305,,1,20221116
10686,강남구,307,,1,20221116
10687,강남구,305,,1,20221116
10688,강남구,302,,1,20221116
10689,강남구,305,,1,20221116
10690,강남구,305,,1,20221116
10691,강남구,302,,1,20221116
10692,강남구,301,,1,20221116
10693,강남구,305,,1,20221116
10694,강남구,305,,1,20221116
10695,강남구,304,,1,20221116
10696,강남구,305,,2,20221116
10697,강남구,307,,1,20221116
10698,강남구,302,,1,20221116
10699,강남구,301,,1,20221116
10700,강남구,305,,1,20221116
10701,강남구,305,,1,20221116
10702,강남구,305,,1,20221116
10703,강남구,305,,1,20221116
10704,강남구,302,,1,20221116
10705,강남구,301,,1,20221116
10706,강남구,305,,1,20221116
10707,강남구,304,,1,20221116
10708,강남구,305,,1,20221116
10709,강남구,305,,1,20221116
10710,강남구,307,,1,20221116
10711,강남구,302,,1,20221116
10712,강남구,301,,1,20221116
10713,강남구,307,,1,20221108
10714,강남구,305,,1,20221108
10715,강남구,305,,1,20221108
10716,강남구,307,,1,20221108
10717,강남구,302,,1,20221108
10718,강남구,305,,1,20221108
10719,강남구,301,,1,20221108
10720,강남구,304,,1,20221108
10721,강남구,305,,1,20221108
10722,강남구,307,,1,20221108
10723,강남구,305,,1,20221108
10724,강남구,305,,1,20221108
10725,강남구,307,,1,20221108
10726,강남구,305,,1,20221108
10727,강남구,307,,1,20221108
10728,강남구,305,,1,20221108
10729,강남구,307,,1,20221108
10730,강남구,305,,1,20221108
10731,강남구,302,,1,20221108
10732,강남구,301,,1,20221108
10733,강남구,305,,1,20221108
10734,강남구,304,,1,20221108
10735,강남구,307,,1,20221108
10736,강남구,305,,1,20221108
10737,강남구,301,,1,20221108
10738,강남구,302,,1,20221108
10739,강남구,305,,1,20221108
10740,강남구,307,,1,20221108
10741,강남구,301,,1,20221108
10742,강남구,302,,1,20221108
10743,강남구,305,,1,20221108
10744,강남구,307,,1,20221108
10745,강남구,305,,1,20221108
10746,강남구,305,,1,20221108
10747,강남구,305,,1,20221108
10748,강남구,307,,1,20221108
10749,강남구,305,,1,20221108
10750,강남구,302,,1,20221108
10751,강남구,307,,1,20221108
10752,강남구,305,,2,20221108
10753,강남구,305,,1,20221108
10754,강남구,305,,1,20221108
10755,강남구,307,,1,20221108
10756,강남구,305,,1,20221108
10757,강남구,307,,1,20221108
10758,강남구,305,,1,20221108
10759,강남구,305,,1,20221108
10760,강남구,305,,1,20221108
10761,강남구,307,,1,20221108
10762,강남구,305,,1,20221108
10763,강남구,301,,1,20221108
10764,강남구,302,,1,20221108
10765,강남구,305,,1,20221108
10766,강남구,307,,1,20221108
10767,강남구,305,,1,20221108
10768,강남구,307,,1,20221108
10769,강남구,305,,1,20221108
10770,강남구,302,,1,20221108
10771,강남구,304,,1,20221108
10772,강남구,307,,1,20221108
10773,강남구,305,,1,20221108
10774,강남구,305,,1,20221108
10775,강남구,305,,1,20221108
10776,강남구,302,,1,20221108
10777,강남구,301,,1,20221108
10778,강남구,307,,1,20221108
10779,강남구,305,,1,20221108
10780,강남구,305,,1,20221108
10781,강남구,307,,1,20221108
10782,강남구,305,,1,20221108
10783,강남구,305,,1,20221108
10784,강남구,301,,1,20221108
10785,강남구,302,,1,20221108
10786,강남구,304,,1,20221108
10787,강남구,305,,1,20221108
10788,강남구,307,,1,20221108
10789,강남구,305,,1,20221108
10790,강남구,305,,1,20221108
10791,강남구,305,,1,20221108
10792,강남구,307,,1,20221108
10793,강남구,305,,1,20221108
10794,강남구,301,,1,20221108
10795,강남구,302,,1,20221108
10796,강남구,305,,1,20221108
10797,강남구,305,,1,20221108
10798,강남구,302,,4,20221108
10799,강남구,301,,1,20221108
10800,강남구,307,,1,20221108
10801,강남구,305,,1,20221108
10802,강남구,304,,1,20221108
10803,강남구,305,,1,20221108
10804,강남구,305,,1,20221108
10805,강남구,307,,1,20221108
10806,강남구,305,,1,20221108
10807,강남구,307,,1,20221108
10808,강남구,302,,4,20221108
10809,강남구,301,,1,20221108
10810,강남구,307,,1,20221108
10811,강남구,305,,1,20221108
10812,강남구,304,,1,20221108
10813,강남구,305,,1,20221108
10814,강남구,305,,1,20221108
10815,강남구,305,,1,20221108
10816,강남구,305,,1,20221108
10817,강남구,305,,1,20221108
10818,강남구,305,,1,20221108
10819,송파구,305,,1,20221109
10820,송파구,308,,1,20221109
10821,송파구,307,,1,20221109
10822,송파구,305,,1,20221109
10823,송파구,304,,1,20221109
10824,송파구,305,,1,20221109
10825,송파구,302,,1,20221109
10826,송파구,301,,1,20221109
10827,송파구,305,,1,20221109
10828,송파구,305,,1,20221109
10829,송파구,305,,1,20221109
10830,송파구,305,,1,20221109
10831,송파구,305,,1,20221109
10832,송파구,304,,1,20221109
10833,송파구,307,,1,20221109
10834,송파구,305,,1,20221109
10835,송파구,305,,1,20221109
10836,송파구,305,,1,20221109
10837,송파구,305,,1,20221109
10838,송파구,302,,4,20221109
10839,송파구,301,,1,20221109
10840,송파구,303,,1,20221109
10841,송파구,305,,1,20221109
10842,송파구,304,,1,20221109
10843,송파구,305,,1,20221109
10844,송파구,305,,1,20221109
10845,송파구,301,,1,20221109
10846,송파구,302,,4,20221109
10847,송파구,304,,1,20221109
10848,송파구,305,,1,20221109
10849,송파구,305,,1,20221109
10850,송파구,308,,1,20221109
10851,송파구,307,,1,20221109
10852,송파구,305,,1,20221109
10853,송파구,304,,1,20221109
10854,송파구,305,,1,20221109
10855,송파구,305,,2,20221109
10856,송파구,302,,2,20221109
10857,송파구,302,,2,20221109
10858,송파구,301,,1,20221109
10859,송파구,305,,1,20221109
10860,송파구,305,,1,20221109
10861,송파구,305,,1,20221109
10862,송파구,307,,1,20221109
10863,송파구,305,,1,20221109
10864,송파구,304,,1,20221109
10865,강동구,305,,1,20221107
10866,송파구,305,,1,20221109
10867,송파구,305,,1,20221109
10868,송파구,305,,1,20221109
10869,송파구,304,,1,20221109
10870,송파구,307,,1,20221109
10871,송파구,305,,1,20221109
10872,송파구,305,,1,20221109
10873,송파구,305,,1,20221109
10874,송파구,301,,1,20221109
10875,송파구,302,,3,20221109
10876,송파구,305,,1,20221109
10877,송파구,305,,1,20221109
10878,송파구,307,,1,20221109
10879,송파구,304,,1,20221109
10880,송파구,305,,2,20221109
10881,송파구,303,,1,20221109
10882,송파구,305,,1,20221109
10883,송파구,305,,1,20221109
10884,송파구,305,,1,20221109
10885,송파구,301,,1,20221109
10886,송파구,302,,2,20221109
10887,송파구,302,,1,20221109
10888,송파구,305,,1,20221109
10889,송파구,302,,1,20221109
10890,송파구,305,,1,20221109
10891,송파구,305,,1,20221109
10892,송파구,305,,1,20221109
10893,송파구,302,,2,20221109
10894,송파구,301,,1,20221109
10895,송파구,305,,1,20221109
10896,송파구,305,,1,20221109
10897,송파구,304,,1,20221116
10898,송파구,307,,1,20221116
10899,송파구,305,,1,20221116
10900,송파구,308,,1,20221116
10901,송파구,305,,1,20221116
10902,송파구,305,,1,20221116
10903,송파구,304,,1,20221116
10904,송파구,307,,1,20221116
10905,송파구,305,,1,20221116
10906,송파구,301,,1,20221116
10907,송파구,302,,3,20221116
10908,송파구,305,,1,20221116
10909,송파구,305,,1,20221116
10910,송파구,305,,1,20221116
10911,송파구,305,,1,20221116
10912,송파구,301,,1,20221116
10913,송파구,302,,2,20221116
10914,송파구,305,,1,20221116
10915,송파구,304,,1,20221116
10916,송파구,307,,1,20221116
10917,송파구,305,,1,20221116
10918,송파구,305,,1,20221116
10919,송파구,305,,1,20221116
10920,송파구,304,,1,20221116
10921,송파구,307,,1,20221116
10922,송파구,303,,1,20221116
10923,송파구,305,,1,20221116
10924,송파구,305,,1,20221116
10925,송파구,305,,1,20221116
10926,송파구,301,,1,20221116
10927,송파구,302,,4,20221116
10928,송파구,305,,1,20221116
10929,송파구,305,,1,20221116
10930,송파구,305,,1,20221116
10931,송파구,303,,1,20221116
10932,송파구,305,,1,20221116
10933,송파구,304,,1,20221116
10934,송파구,305,,1,20221116
10935,송파구,305,,1,20221116
10936,송파구,305,,1,20221116
10937,송파구,305,,1,20221116
10938,송파구,307,,1,20221116
10939,송파구,305,,1,20221116
10940,송파구,308,,1,20221116
10941,송파구,301,,1,20221116
10942,송파구,303,,1,20221116
10943,송파구,302,,2,20221116
10944,송파구,302,,2,20221116
10945,송파구,305,,1,20221116
10946,송파구,308,,1,20221108
10947,송파구,301,,1,20221108
10948,송파구,302,,3,20221108
10949,송파구,304,,1,20221108
10950,송파구,305,,2,20221108
10951,송파구,307,,1,20221108
10952,송파구,305,,1,20221108
10953,송파구,305,,1,20221108
10954,송파구,301,,1,20221108
10955,송파구,302,,3,20221108
10956,송파구,303,,1,20221108
10957,송파구,305,,1,20221108
10958,송파구,305,,1,20221108
10959,송파구,305,,1,20221108
10960,송파구,305,,1,20221108
10961,송파구,301,,1,20221108
10962,송파구,302,,3,20221108
10963,송파구,305,,1,20221108
10964,송파구,307,,1,20221108
10965,송파구,304,,1,20221108
10966,송파구,305,,1,20221108
10967,송파구,305,,1,20221108
10968,송파구,301,,1,20221108
10969,송파구,302,,1,20221108
10970,송파구,305,,1,20221108
10971,송파구,305,,1,20221108
10972,송파구,305,,1,20221108
10973,송파구,305,,1,20221108
10974,송파구,305,,1,20221108
10975,송파구,301,,1,20221108
10976,송파구,302,,1,20221108
10977,송파구,303,,1,20221108
10978,송파구,305,,1,20221108
10979,송파구,308,,1,20221108
10980,송파구,303,,1,20221108
10981,송파구,303,,1,20221108
10982,송파구,302,,1,20221108
10983,송파구,308,,1,20221108
10984,송파구,305,,1,20221108
10985,송파구,304,,1,20221108
10986,송파구,307,,1,20221108
10987,송파구,305,,1,20221108
10988,송파구,305,,1,20221108
10989,송파구,304,,1,20221108
10990,송파구,307,,1,20221108
10991,송파구,305,,1,20221108
10992,송파구,305,,1,20221108
10993,송파구,305,,1,20221108
10994,송파구,305,,1,20221108
10995,송파구,305,,1,20221108
10996,송파구,301,,1,20221108
10997,송파구,302,,2,20221108
10998,송파구,305,,1,20221108
10999,송파구,305,,1,20221108
11000,송파구,305,,1,20221108
11001,송파구,305,,1,20221108
11002,송파구,303,,1,20221108
11003,송파구,301,,1,20221108
11004,송파구,302,,1,20221108
11005,송파구,307,,1,20221108
11006,송파구,305,,1,20221108
11007,송파구,305,,1,20221108
11008,송파구,301,,1,20221108
11009,송파구,302,,3,20221108
11010,송파구,305,,1,20221108
11011,송파구,305,,1,20221108
11012,송파구,304,,1,20221108
11013,송파구,303,,1,20221108
11014,송파구,305,,1,20221108
11015,송파구,305,,1,20221108
11016,송파구,303,,1,20221108
11017,송파구,305,,1,20221108
11018,송파구,301,,1,20221108
11019,송파구,302,,2,20221108
11020,송파구,305,,1,20221108
11021,송파구,302,,2,20221108
11022,송파구,308,,1,20221108
11023,송파구,305,,1,20221108
11024,송파구,307,,1,20221108
11025,송파구,305,,1,20221108
11026,송파구,304,,1,20221108
11027,송파구,305,,1,20221108
11028,송파구,307,,1,20221108
11029,송파구,305,,1,20221108
11030,송파구,304,,1,20221108
11031,송파구,305,,1,20221108
11032,송파구,302,,1,20221108
11033,송파구,303,,1,20221108
11034,송파구,305,,1,20221108
11035,송파구,305,,1,20221108
11036,송파구,305,,1,20221108
11037,송파구,307,,1,20221108
11038,송파구,304,,1,20221108
11039,송파구,305,,1,20221108
11040,송파구,301,,1,20221108
11041,송파구,303,,1,20221108
11042,송파구,302,,2,20221108
11043,송파구,305,,1,20221108
11044,송파구,304,,1,20221108
11045,송파구,308,,1,20221108
11046,송파구,308,,1,20221108
11047,송파구,304,,1,20221108
11048,송파구,303,,1,20221108
11049,송파구,304,,1,20221108
11050,송파구,301,,1,20221108
11051,송파구,303,,1,20221108
11052,송파구,302,,1,20221108
11053,송파구,307,,1,20221108
11054,송파구,305,,1,20221108
11055,송파구,305,,1,20221108
11056,송파구,304,,1,20221108
11057,송파구,305,,1,20221108
11058,송파구,305,,1,20221108
11059,송파구,305,,1,20221108
11060,송파구,304,,1,20221108
11061,송파구,305,,1,20221108
11062,송파구,307,,1,20221108
11063,송파구,305,,1,20221108
11064,송파구,304,,1,20221108
11065,송파구,305,,1,20221108
11066,송파구,302,,1,20221108
11067,송파구,307,,1,20221108
11068,송파구,308,,1,20221108
11069,송파구,305,,1,20221108
11070,송파구,305,,1,20221109
11071,송파구,301,,1,20221109
11072,송파구,303,,1,20221109
11073,송파구,302,,3,20221109
11074,송파구,308,,1,20221109
11075,송파구,305,,1,20221109
11076,송파구,305,,1,20221109
11077,송파구,307,,1,20221109
11078,송파구,304,,1,20221109
11079,송파구,305,,1,20221109
11080,송파구,305,,1,20221109
11081,송파구,303,,1,20221109
11082,송파구,305,,1,20221109
11083,송파구,305,,1,20221109
11084,송파구,305,,1,20221109
11085,송파구,305,,1,20221109
11086,송파구,307,,1,20221109
11087,송파구,304,,1,20221109
11088,송파구,303,,1,20221109
11089,송파구,305,,1,20221109
11090,송파구,302,,1,20221109
11091,송파구,305,,1,20221109
11092,송파구,302,,2,20221109
11093,송파구,305,,1,20221109
11094,송파구,307,,1,20221109
11095,송파구,304,,1,20221109
11096,송파구,308,,1,20221116
11097,송파구,307,,1,20221116
11098,송파구,305,,1,20221116
11099,송파구,304,,1,20221116
11100,송파구,305,,1,20221116
11101,송파구,304,,1,20221116
11102,송파구,307,,1,20221116
11103,송파구,305,,1,20221116
11104,송파구,305,,1,20221116
11105,송파구,307,,1,20221116
11106,송파구,305,,1,20221116
11107,송파구,304,,1,20221116
11108,송파구,301,,1,20221116
11109,송파구,302,,3,20221116
11110,송파구,305,,1,20221116
11111,송파구,305,,1,20221116
11112,송파구,304,,1,20221116
11113,강동구,305,,1,20221107
11114,송파구,307,,1,20221116
11115,송파구,305,,1,20221116
11116,송파구,303,,1,20221116
11117,송파구,305,,1,20221116
11118,송파구,305,,1,20221116
11119,송파구,305,,1,20221116
11120,송파구,307,,1,20221116
11121,송파구,302,,2,20221116
11122,송파구,305,,1,20221116
11123,송파구,304,,1,20221116
11124,송파구,305,,1,20221116
11125,송파구,305,,1,20221116
11126,송파구,301,,1,20221116
11127,송파구,302,,3,20221116
11128,송파구,305,,1,20221116
11129,송파구,305,,1,20221116
11130,송파구,304,,1,20221116
11131,송파구,307,,1,20221116
11132,송파구,305,,1,20221116
11133,송파구,303,,1,20221116
11134,송파구,305,,1,20221116
11135,송파구,302,,1,20221116
11136,송파구,305,,1,20221116
11137,송파구,305,,1,20221116
11138,송파구,307,,1,20221116
11139,송파구,305,,1,20221116
11140,송파구,304,,1,20221116
11141,송파구,305,,1,20221116
11142,송파구,305,,1,20221116
11143,송파구,305,,1,20221116
11144,송파구,304,,1,20221116
11145,송파구,307,,1,20221116
11146,송파구,305,,1,20221116
11147,송파구,303,,1,20221116
