ACPT_YM,PLCST_NM,RPRT_CASCNT_WHOL,RPRT_SEX_MALE,RPRT_SEX_FMLE,RPRT_SEX_UNKWN,RPRT_SEX_ETC,ACPT_EMERG_TYPE_EMERG,ACPT_EMERG_TYPE_IMPRTNC,ACPT_EMERG_TYPE_GNRL,ACPT_EMERG_TYPE_CVAPP,ACPT_EMERG_TYPE_ETC,OCRN_DOTW_SNDD,OCRN_DOTW_MON,OCRN_DOTW_TUE,OCRN_DOTW_WED,OCRN_DOTW_THU,OCRN_DOTW_FRI,OCRN_DOTW_SAT,OCRN_TIZN_00,OCRN_TIZN_01,OCRN_TIZN_02,OCRN_TIZN_03,OCRN_TIZN_04,OCRN_TIZN_05,OCRN_TIZN_06,OCRN_TIZN_07,OCRN_TIZN_08,OCRN_TIZN_09,OCRN_TIZN_10,OCRN_TIZN_11,OCRN_TIZN_12,OCRN_TIZN_13,OCRN_TIZN_14,OCRN_TIZN_15,OCRN_TIZN_16,OCRN_TIZN_17,OCRN_TIZN_18,OCRN_TIZN_19,OCRN_TIZN_20,OCRN_TIZN_21,OCRN_TIZN_22,OCRN_TIZN_23
"202301","음성","3","2","0","1","0","0","0","3","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1"
"202301","안산단원","64","33","17","14","0","0","3","57","4","0","5","9","9","12","11","6","12","7","4","5","2","0","2","1","0","3","1","0","0","0","0","6","3","3","1","4","6","3","4","3","6"
"202301","익산","36","17","14","5","0","0","1","34","0","1","8","7","2","0","8","4","7","3","2","0","0","1","1","0","0","0","0","0","0","0","2","1","4","2","5","2","2","7","2","2","0"
"202301","의정부","63","38","16","9","0","0","3","60","0","0","7","15","10","5","9","6","11","1","3","3","1","2","4","1","1","0","0","0","0","2","1","1","0","6","3","4","3","3","6","10","8"
"202301","정선","2","1","1","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202301","여주","5","4","0","1","0","0","0","5","0","0","4","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"202301","평택","43","26","12","5","0","0","2","40","1","0","9","6","3","5","7","6","7","3","1","1","2","0","1","0","0","0","0","0","0","0","0","4","2","4","3","6","6","4","3","3","0"
"202301","광명","29","13","9","7","0","0","1","25","3","0","1","4","5","9","2","1","7","0","4","1","0","0","0","0","1","0","0","0","0","0","1","0","0","3","1","0","2","6","3","6","1"
"202301","광주","26","12","9","5","0","0","1","25","0","0","5","6","5","3","1","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","3","2","5","3","1","4","0","2"
"202301","화성서부","19","10","5","4","0","0","0","17","2","0","4","3","2","4","3","2","1","2","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","1","1","3"
"202301","양주","18","8","4","6","0","0","2","15","1","0","1","4","3","3","2","1","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","3","1","1","4","1"
"202301","대구달서","40","24","10","6","0","0","0","39","1","0","10","3","3","8","4","6","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","5","8","5","7","0"
"202301","부산남부","12","5","2","5","0","0","1","11","0","0","1","4","1","0","1","5","0","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","0","0","0","3","0"
"202301","용인동부","25","16","1","8","0","0","1","23","1","0","7","4","2","2","1","7","2","3","2","1","1","2","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","5","3","2","2"
"202301","안산상록","39","28","8","3","0","0","1","36","2","0","3","8","4","7","5","3","9","2","0","3","1","3","1","0","0","1","0","0","0","0","0","1","4","5","3","2","1","4","3","3","2"
"202301","화성동탄","36","21","12","3","0","0","1","34","1","0","8","3","3","4","7","6","5","1","0","2","1","0","0","0","0","0","0","0","0","0","3","0","3","5","5","2","1","9","1","1","2"
"202301","제주동부","19","12","5","2","0","0","0","18","1","0","2","2","3","2","4","3","3","0","2","0","0","2","2","1","0","0","0","0","0","0","0","0","1","0","2","2","1","1","2","2","1"
"202301","김포","57","36","11","10","0","0","2","53","1","1","8","4","10","15","6","7","7","3","4","1","0","0","1","0","0","0","0","0","0","1","1","3","3","6","6","6","3","4","7","5","3"
"202301","파주","59","31","6","22","0","0","4","54","1","0","3","11","10","11","8","3","13","0","0","0","1","0","4","1","0","0","0","0","0","0","1","0","2","1","4","1","9","10","12","10","3"
"202301","포천","10","5","2","3","0","0","1","9","0","0","3","0","3","0","0","3","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","2"
"202301","인천미추홀","36","24","7","5","0","0","3","32","1","0","2","2","9","10","8","1","4","0","3","3","2","2","0","0","0","0","0","1","0","1","0","0","3","1","1","4","2","4","2","5","2"
"202301","시흥","48","28","11","9","0","0","5","43","0","0","8","3","6","4","11","1","15","4","1","4","1","4","1","0","0","0","0","0","0","0","1","1","3","1","0","1","8","9","4","5","0"
"202301","부천원미","38","21","9","8","0","0","0","36","2","0","4","7","7","4","4","6","6","6","4","0","2","0","1","0","0","0","0","0","0","1","1","0","0","3","1","4","2","2","1","8","2"
"202301","예산","2","1","0","1","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"202301","고양","26","8","8","10","0","0","0","26","0","0","2","5","5","0","8","5","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","5","3","1","1","1","6","2"
"202301","오산","22","15","4","3","0","0","1","21","0","0","5","1","1","3","4","0","8","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","2","3","4","7","2"
"202301","의왕","7","0","3","4","0","0","0","7","0","0","1","0","1","1","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2","1"
"202301","울산중부","43","24","6","13","0","0","1","40","2","0","10","11","5","5","7","0","5","1","1","4","1","0","0","0","0","0","0","0","0","0","0","2","2","5","6","5","6","5","5","0","0"
"202301","이천","22","17","4","1","0","0","2","20","0","0","4","1","3","5","0","3","6","0","1","1","1","0","0","0","0","0","0","0","2","0","0","0","1","0","4","4","4","0","1","1","2"
"202301","구리","18","7","7","4","0","0","1","17","0","0","3","2","1","1","4","2","5","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","5","0","3","0","1","4","1"
"202301","용인서부","14","8","4","2","0","0","3","10","1","0","3","1","3","3","1","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","1","2","3","2"
"202301","인천강화","2","1","1","0","0","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"202301","울산울주","8","5","3","0","0","0","0","8","0","0","2","1","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","1","2","1"
"202301","통영","19","15","4","0","0","0","0","19","0","0","3","5","2","1","2","2","4","0","2","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","3","0","3","5"
"202301","가평","2","2","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"202301","인제","2","0","2","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202301","제주서부","56","27","18","11","0","0","1","51","3","1","10","3","14","15","7","3","4","2","2","1","1","3","4","0","0","0","0","0","0","0","2","2","3","2","11","6","4","5","3","1","4"
"202301","인천논현","29","19","7","3","0","0","1","28","0","0","5","7","9","2","0","3","3","2","4","0","0","0","0","0","0","0","0","0","1","0","3","0","0","1","2","3","1","5","0","6","1"
"202301","부천오정","23","12","9","2","0","0","2","19","1","1","2","4","3","5","6","2","1","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","2","1","3","4","3","2","1","3","0"
"202301","대구수성","81","25","8","48","0","0","1","78","2","0","9","12","19","9","10","15","7","1","3","1","0","0","2","1","0","0","0","0","0","0","4","3","6","6","11","17","7","5","6","5","3"
"202301","정읍","12","4","3","5","0","0","0","11","1","0","3","2","2","2","0","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","2","3","1","0"
"202301","하남","19","12","6","1","0","0","0","19","0","0","2","3","5","2","3","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","3","1","1","3","0","2","1"
"202301","밀양","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"202301","강릉","8","6","0","2","0","0","0","7","1","0","0","3","1","0","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","2","0"
"202301","괴산","5","4","0","1","0","0","1","2","1","1","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0"
"202301","일산동부","26","10","11","5","0","0","2","23","1","0","8","1","2","4","5","3","3","2","1","0","2","0","0","0","1","2","0","0","2","0","1","1","1","0","2","3","1","2","3","1","1"
"202301","안성","22","12","8","2","0","0","0","22","0","0","0","3","4","3","4","3","5","0","0","2","1","1","0","0","0","0","0","0","0","0","1","2","2","0","1","1","2","1","3","5","0"
"202301","동두천","9","6","0","3","0","0","0","9","0","0","0","1","2","0","4","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","3","0","0","0","1"
"202301","부산북부","8","2","1","5","0","0","0","8","0","0","1","0","3","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","2","0","0","0","0","0"
"202301","대구북부","7","4","1","2","0","0","0","6","1","0","0","1","2","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","2","1"
"202301","임실","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"202301","일산서부","15","8","5","2","0","0","1","14","0","0","0","4","1","3","3","1","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","2","0","3","1"
"202301","무안","6","3","1","2","0","0","0","6","0","0","3","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0"
"202301","함안","2","1","0","1","0","0","0","2","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202301","광양","24","16","5","3","0","0","1","22","1","0","4","6","5","4","2","0","3","1","0","0","2","0","0","0","1","0","0","0","0","0","1","0","2","3","5","2","2","0","3","2","0"
"202301","부산금정","14","8","3","3","0","0","0","14","0","0","3","2","4","2","1","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","4","0","1","1"
"202301","과천","2","1","1","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"202301","김제","3","3","0","0","0","0","0","3","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"202301","삼척","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202301","태안","3","3","0","0","0","0","0","3","0","0","0","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"202301","양평","3","2","1","0","0","0","0","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0"
"202301","태백","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"202301","부산동부","3","2","1","0","0","0","0","3","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"202301","영암","4","4","0","0","0","0","0","4","0","0","0","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"202301","부산영도","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"202301","ETC","310","196","84","30","0","2","14","272","9","13","53","57","43","42","44","38","33","22","11","10","8","5","3","3","0","3","2","1","1","2","6","6","14","19","28","17","26","42","28","31","22"
"202302","여수","69","39","25","5","0","0","6","63","0","0","15","6","13","8","9","13","5","2","7","2","0","1","2","0","0","1","0","1","0","0","0","1","2","0","4","8","13","14","7","3","1"
"202302","청주상당","37","15","11","11","0","0","5","30","2","0","4","8","6","4","2","3","10","2","2","1","0","0","0","0","0","0","0","1","0","0","1","0","0","2","9","3","1","7","4","3","1"
"202302","광주서부","51","30","10","11","0","0","1","47","1","2","10","8","6","6","9","2","10","3","2","1","1","1","0","0","0","0","0","0","0","1","0","4","2","2","3","7","4","7","5","3","5"
"202302","부천소사","6","5","1","0","0","0","0","6","0","0","1","3","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","2"
"202302","포항북부","31","21","4","6","0","0","2","29","0","0","9","4","5","5","0","3","5","2","1","1","1","1","1","0","1","0","0","0","0","0","0","0","1","11","2","1","2","0","4","2","0"
"202302","김해중부","36","22","9","5","0","0","0","36","0","0","6","1","4","3","9","4","9","0","1","1","1","1","0","1","0","1","0","0","1","0","1","0","3","3","1","2","7","3","3","2","4"
"202302","서울강북","29","16","8","5","0","0","2","27","0","0","2","7","5","5","4","0","6","0","0","1","0","1","1","0","0","0","0","0","1","1","0","2","1","1","2","4","5","4","3","2","0"
"202302","서울영등포","22","12","5","5","0","0","1","21","0","0","3","1","4","6","2","2","4","3","3","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","2","2","3","2","2","2","0"
"202302","칠곡","24","16","5","3","0","0","0","23","1","0","6","0","4","2","6","5","1","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","1","2","3","6","4","0","3","2","0"
"202302","진해","29","22","4","3","0","1","2","24","2","0","5","3","3","3","1","4","10","1","0","1","3","0","1","0","0","0","0","0","0","2","1","1","0","1","4","1","4","3","2","2","2"
"202302","동해","7","5","1","1","0","0","0","7","0","0","2","2","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1"
"202302","서울광진","26","10","11","5","0","0","1","24","1","0","9","3","3","2","2","5","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","2","4","1","3","1","5","4"
"202302","대전대덕","15","10","1","4","0","0","0","14","0","1","1","0","3","4","5","0","2","0","1","3","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","1","3","0","2","1"
"202302","서울도봉","29","13","9","7","0","0","1","28","0","0","1","5","3","4","8","6","2","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","4","3","1","2","4","2","4","2","3"
"202302","춘천","29","18","7","4","0","0","0","29","0","0","2","5","5","5","3","7","2","1","3","1","2","0","1","0","0","0","0","0","0","0","1","2","1","1","2","2","3","2","3","3","1"
"202302","광주동부","9","5","0","4","0","0","0","9","0","0","2","1","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","1","1","3","0"
"202302","목포","25","8","11","6","0","0","1","22","2","0","1","3","0","7","5","2","7","1","1","4","0","0","1","0","0","0","0","0","0","0","0","1","2","2","4","0","3","2","0","2","2"
"202302","부산진","59","22","8","29","0","0","0","58","1","0","15","10","3","1","9","11","10","2","0","0","2","0","0","0","0","0","0","0","0","0","1","3","6","5","8","5","9","5","3","6","4"
"202302","홍천","8","4","3","1","0","0","0","8","0","0","1","0","0","4","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","2","2"
"202302","김해서부","27","16","8","3","0","0","1","24","2","0","4","4","4","4","3","1","7","0","1","0","0","1","2","1","0","0","0","0","0","2","0","1","2","2","3","2","4","1","0","3","2"
"202302","부산서부","21","10","7","4","0","0","1","19","1","0","5","2","4","3","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","7","0","3","2","5","0"
"202302","철원","2","1","0","1","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"202302","광주남부","16","9","5","2","0","0","1","12","2","1","4","1","5","4","1","0","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","6","2"
"202302","양산","37","25","9","3","0","1","1","29","4","2","4","7","7","6","5","4","4","1","1","0","2","4","0","0","0","0","0","0","0","0","1","2","4","2","3","2","2","4","4","5","0"
"202302","성남중원","42","21","13","8","0","0","2","37","2","1","8","7","3","5","7","6","6","3","4","1","3","1","0","3","1","0","0","0","0","1","0","1","1","1","2","3","0","4","2","6","5"
